"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"12.10.2016 15:00 - 12.10.2016 16:00 (CET/CEST)","2325",""
"12.10.2016 16:00 - 12.10.2016 17:00 (CET/CEST)","2312",""
"12.10.2016 17:00 - 12.10.2016 18:00 (CET/CEST)","2268",""
"12.10.2016 18:00 - 12.10.2016 19:00 (CET/CEST)","2336",""
"12.10.2016 19:00 - 12.10.2016 20:00 (CET/CEST)","2392",""
"12.10.2016 20:00 - 12.10.2016 21:00 (CET/CEST)","2447",""
"12.10.2016 21:00 - 12.10.2016 22:00 (CET/CEST)","2279",""
"12.10.2016 22:00 - 12.10.2016 23:00 (CET/CEST)","2265",""
"12.10.2016 23:00 - 13.10.2016 00:00 (CET/CEST)","2114",""
"13.10.2016 00:00 - 13.10.2016 01:00 (CET/CEST)","2046",""
"13.10.2016 01:00 - 13.10.2016 02:00 (CET/CEST)","2047",""
"13.10.2016 02:00 - 13.10.2016 03:00 (CET/CEST)","1975",""
"13.10.2016 03:00 - 13.10.2016 04:00 (CET/CEST)","1973",""
"13.10.2016 04:00 - 13.10.2016 05:00 (CET/CEST)","2035",""
"13.10.2016 05:00 - 13.10.2016 06:00 (CET/CEST)","2053",""
"13.10.2016 06:00 - 13.10.2016 07:00 (CET/CEST)","2267",""
"13.10.2016 07:00 - 13.10.2016 08:00 (CET/CEST)","2562",""
"13.10.2016 08:00 - 13.10.2016 09:00 (CET/CEST)","2585",""
"13.10.2016 09:00 - 13.10.2016 10:00 (CET/CEST)","2353",""
"13.10.2016 10:00 - 13.10.2016 11:00 (CET/CEST)","2426",""
"13.10.2016 11:00 - 13.10.2016 12:00 (CET/CEST)","2598",""
"13.10.2016 12:00 - 13.10.2016 13:00 (CET/CEST)","2763",""
"13.10.2016 13:00 - 13.10.2016 14:00 (CET/CEST)","2729",""
"13.10.2016 14:00 - 13.10.2016 15:00 (CET/CEST)","2657",""
"13.10.2016 15:00 - 13.10.2016 16:00 (CET/CEST)","2619",""
"13.10.2016 16:00 - 13.10.2016 17:00 (CET/CEST)","2514",""
"13.10.2016 17:00 - 13.10.2016 18:00 (CET/CEST)","2742",""
"13.10.2016 18:00 - 13.10.2016 19:00 (CET/CEST)","2788",""
"13.10.2016 19:00 - 13.10.2016 20:00 (CET/CEST)","2842",""
"13.10.2016 20:00 - 13.10.2016 21:00 (CET/CEST)","2987",""
"13.10.2016 21:00 - 13.10.2016 22:00 (CET/CEST)","2986",""
"13.10.2016 22:00 - 13.10.2016 23:00 (CET/CEST)","2925",""
"13.10.2016 23:00 - 14.10.2016 00:00 (CET/CEST)","2918",""
"14.10.2016 00:00 - 14.10.2016 01:00 (CET/CEST)","2737",""
"14.10.2016 01:00 - 14.10.2016 02:00 (CET/CEST)","2655",""
"14.10.2016 02:00 - 14.10.2016 03:00 (CET/CEST)","2607",""
"14.10.2016 03:00 - 14.10.2016 04:00 (CET/CEST)","2568",""
"14.10.2016 04:00 - 14.10.2016 05:00 (CET/CEST)","2607",""
"14.10.2016 05:00 - 14.10.2016 06:00 (CET/CEST)","2832",""
"14.10.2016 06:00 - 14.10.2016 07:00 (CET/CEST)","3191",""
"14.10.2016 07:00 - 14.10.2016 08:00 (CET/CEST)","3323",""
"14.10.2016 08:00 - 14.10.2016 09:00 (CET/CEST)","3377",""
"14.10.2016 09:00 - 14.10.2016 10:00 (CET/CEST)","3546",""
"14.10.2016 10:00 - 14.10.2016 11:00 (CET/CEST)","3500",""
"14.10.2016 11:00 - 14.10.2016 12:00 (CET/CEST)","3860",""
"14.10.2016 12:00 - 14.10.2016 13:00 (CET/CEST)","3944",""
"14.10.2016 13:00 - 14.10.2016 14:00 (CET/CEST)","3974",""
"14.10.2016 14:00 - 14.10.2016 15:00 (CET/CEST)","3979",""
"14.10.2016 15:00 - 14.10.2016 16:00 (CET/CEST)","3736",""
"14.10.2016 16:00 - 14.10.2016 17:00 (CET/CEST)","3588",""
"14.10.2016 17:00 - 14.10.2016 18:00 (CET/CEST)","3410",""
"14.10.2016 18:00 - 14.10.2016 19:00 (CET/CEST)","3338",""
"14.10.2016 19:00 - 14.10.2016 20:00 (CET/CEST)","3183",""
"14.10.2016 20:00 - 14.10.2016 21:00 (CET/CEST)","3202",""
"14.10.2016 21:00 - 14.10.2016 22:00 (CET/CEST)","3242",""
"14.10.2016 22:00 - 14.10.2016 23:00 (CET/CEST)","3446",""
"14.10.2016 23:00 - 15.10.2016 00:00 (CET/CEST)","3348",""
"15.10.2016 00:00 - 15.10.2016 01:00 (CET/CEST)","3208",""
"15.10.2016 01:00 - 15.10.2016 02:00 (CET/CEST)","3190",""
"15.10.2016 02:00 - 15.10.2016 03:00 (CET/CEST)","3192",""
"15.10.2016 03:00 - 15.10.2016 04:00 (CET/CEST)","3206",""
"15.10.2016 04:00 - 15.10.2016 05:00 (CET/CEST)","3307",""
"15.10.2016 05:00 - 15.10.2016 06:00 (CET/CEST)","3371",""
"15.10.2016 06:00 - 15.10.2016 07:00 (CET/CEST)","3536",""
"15.10.2016 07:00 - 15.10.2016 08:00 (CET/CEST)","3659",""
"15.10.2016 08:00 - 15.10.2016 09:00 (CET/CEST)","3902",""
"15.10.2016 09:00 - 15.10.2016 10:00 (CET/CEST)","3666",""
"15.10.2016 10:00 - 15.10.2016 11:00 (CET/CEST)","3755",""
"15.10.2016 11:00 - 15.10.2016 12:00 (CET/CEST)","3816",""
"15.10.2016 12:00 - 15.10.2016 13:00 (CET/CEST)","3731",""
"15.10.2016 13:00 - 15.10.2016 14:00 (CET/CEST)","3668",""
"15.10.2016 14:00 - 15.10.2016 15:00 (CET/CEST)","3527",""
"15.10.2016 15:00 - 15.10.2016 16:00 (CET/CEST)","3466",""
"15.10.2016 16:00 - 15.10.2016 17:00 (CET/CEST)","3461",""
"15.10.2016 17:00 - 15.10.2016 18:00 (CET/CEST)","3379",""
"15.10.2016 18:00 - 15.10.2016 19:00 (CET/CEST)","3281",""
"15.10.2016 19:00 - 15.10.2016 20:00 (CET/CEST)","3060",""
"15.10.2016 20:00 - 15.10.2016 21:00 (CET/CEST)","2857",""
"15.10.2016 21:00 - 15.10.2016 22:00 (CET/CEST)","2661",""
"15.10.2016 22:00 - 15.10.2016 23:00 (CET/CEST)","2555",""
"15.10.2016 23:00 - 16.10.2016 00:00 (CET/CEST)","2350",""
"16.10.2016 00:00 - 16.10.2016 01:00 (CET/CEST)","2174",""
"16.10.2016 01:00 - 16.10.2016 02:00 (CET/CEST)","2061",""
"16.10.2016 02:00 - 16.10.2016 03:00 (CET/CEST)","2089",""
"16.10.2016 03:00 - 16.10.2016 04:00 (CET/CEST)","2035",""
"16.10.2016 04:00 - 16.10.2016 05:00 (CET/CEST)","1940",""
"16.10.2016 05:00 - 16.10.2016 06:00 (CET/CEST)","1854",""
"16.10.2016 06:00 - 16.10.2016 07:00 (CET/CEST)","1953",""
"16.10.2016 07:00 - 16.10.2016 08:00 (CET/CEST)","1837",""
"16.10.2016 08:00 - 16.10.2016 09:00 (CET/CEST)","1932",""
"16.10.2016 09:00 - 16.10.2016 10:00 (CET/CEST)","2165",""
"16.10.2016 10:00 - 16.10.2016 11:00 (CET/CEST)","2185",""
"16.10.2016 11:00 - 16.10.2016 12:00 (CET/CEST)","2210",""
"16.10.2016 12:00 - 16.10.2016 13:00 (CET/CEST)","2165",""
"16.10.2016 13:00 - 16.10.2016 14:00 (CET/CEST)","2272",""
"16.10.2016 14:00 - 16.10.2016 15:00 (CET/CEST)","2198",""
"16.10.2016 15:00 - 16.10.2016 16:00 (CET/CEST)","2178",""
"16.10.2016 16:00 - 16.10.2016 17:00 (CET/CEST)","2324",""
"16.10.2016 17:00 - 16.10.2016 18:00 (CET/CEST)","2351",""
"16.10.2016 18:00 - 16.10.2016 19:00 (CET/CEST)","2446",""
"16.10.2016 19:00 - 16.10.2016 20:00 (CET/CEST)","2467",""
"16.10.2016 20:00 - 16.10.2016 21:00 (CET/CEST)","2376",""
"16.10.2016 21:00 - 16.10.2016 22:00 (CET/CEST)","2266",""
"16.10.2016 22:00 - 16.10.2016 23:00 (CET/CEST)","2289",""
"16.10.2016 23:00 - 17.10.2016 00:00 (CET/CEST)","2153",""
"17.10.2016 00:00 - 17.10.2016 01:00 (CET/CEST)","2269",""
"17.10.2016 01:00 - 17.10.2016 02:00 (CET/CEST)","2222",""
"17.10.2016 02:00 - 17.10.2016 03:00 (CET/CEST)","2180",""
"17.10.2016 03:00 - 17.10.2016 04:00 (CET/CEST)","2246",""
"17.10.2016 04:00 - 17.10.2016 05:00 (CET/CEST)","2186",""
"17.10.2016 05:00 - 17.10.2016 06:00 (CET/CEST)","2132",""
"17.10.2016 06:00 - 17.10.2016 07:00 (CET/CEST)","2246",""
"17.10.2016 07:00 - 17.10.2016 08:00 (CET/CEST)","2499",""
"17.10.2016 08:00 - 17.10.2016 09:00 (CET/CEST)","2580",""
"17.10.2016 09:00 - 17.10.2016 10:00 (CET/CEST)","2710",""
"17.10.2016 10:00 - 17.10.2016 11:00 (CET/CEST)","2876",""
"17.10.2016 11:00 - 17.10.2016 12:00 (CET/CEST)","2790",""
"17.10.2016 12:00 - 17.10.2016 13:00 (CET/CEST)","2699",""
"17.10.2016 13:00 - 17.10.2016 14:00 (CET/CEST)","2643",""
"17.10.2016 14:00 - 17.10.2016 15:00 (CET/CEST)","2619",""
"17.10.2016 15:00 - 17.10.2016 16:00 (CET/CEST)","2409",""
"17.10.2016 16:00 - 17.10.2016 17:00 (CET/CEST)","2338",""
"17.10.2016 17:00 - 17.10.2016 18:00 (CET/CEST)","2426",""
"17.10.2016 18:00 - 17.10.2016 19:00 (CET/CEST)","2425",""
"17.10.2016 19:00 - 17.10.2016 20:00 (CET/CEST)","2438",""
"17.10.2016 20:00 - 17.10.2016 21:00 (CET/CEST)","2249",""
"17.10.2016 21:00 - 17.10.2016 22:00 (CET/CEST)","1980",""
"17.10.2016 22:00 - 17.10.2016 23:00 (CET/CEST)","2022",""
"17.10.2016 23:00 - 18.10.2016 00:00 (CET/CEST)","1773",""
"18.10.2016 00:00 - 18.10.2016 01:00 (CET/CEST)","1523",""
"18.10.2016 01:00 - 18.10.2016 02:00 (CET/CEST)","1366",""
"18.10.2016 02:00 - 18.10.2016 03:00 (CET/CEST)","1245",""
"18.10.2016 03:00 - 18.10.2016 04:00 (CET/CEST)","1245",""
"18.10.2016 04:00 - 18.10.2016 05:00 (CET/CEST)","1256",""
"18.10.2016 05:00 - 18.10.2016 06:00 (CET/CEST)","1552",""
"18.10.2016 06:00 - 18.10.2016 07:00 (CET/CEST)","2063",""
"18.10.2016 07:00 - 18.10.2016 08:00 (CET/CEST)","2433",""
"18.10.2016 08:00 - 18.10.2016 09:00 (CET/CEST)","2335",""
"18.10.2016 09:00 - 18.10.2016 10:00 (CET/CEST)","2410",""
"18.10.2016 10:00 - 18.10.2016 11:00 (CET/CEST)","2536",""
"18.10.2016 11:00 - 18.10.2016 12:00 (CET/CEST)","2507",""
"18.10.2016 12:00 - 18.10.2016 13:00 (CET/CEST)","2613",""
"18.10.2016 13:00 - 18.10.2016 14:00 (CET/CEST)","2662",""
"18.10.2016 14:00 - 18.10.2016 15:00 (CET/CEST)","2555",""
"18.10.2016 15:00 - 18.10.2016 16:00 (CET/CEST)","2198",""
"18.10.2016 16:00 - 18.10.2016 17:00 (CET/CEST)","2226",""
"18.10.2016 17:00 - 18.10.2016 18:00 (CET/CEST)","2290",""
"18.10.2016 18:00 - 18.10.2016 19:00 (CET/CEST)","2407",""
"18.10.2016 19:00 - 18.10.2016 20:00 (CET/CEST)","2353",""
"18.10.2016 20:00 - 18.10.2016 21:00 (CET/CEST)","2273",""
"18.10.2016 21:00 - 18.10.2016 22:00 (CET/CEST)","2133",""
"18.10.2016 22:00 - 18.10.2016 23:00 (CET/CEST)","1951",""
"18.10.2016 23:00 - 19.10.2016 00:00 (CET/CEST)","1633",""
"19.10.2016 00:00 - 19.10.2016 01:00 (CET/CEST)","1540",""
"19.10.2016 01:00 - 19.10.2016 02:00 (CET/CEST)","1488",""
"19.10.2016 02:00 - 19.10.2016 03:00 (CET/CEST)","1360",""
"19.10.2016 03:00 - 19.10.2016 04:00 (CET/CEST)","1237",""
"19.10.2016 04:00 - 19.10.2016 05:00 (CET/CEST)","1186",""
"19.10.2016 05:00 - 19.10.2016 06:00 (CET/CEST)","1521",""
"19.10.2016 06:00 - 19.10.2016 07:00 (CET/CEST)","2050",""
"19.10.2016 07:00 - 19.10.2016 08:00 (CET/CEST)","2348",""
"19.10.2016 08:00 - 19.10.2016 09:00 (CET/CEST)","2439",""
"19.10.2016 09:00 - 19.10.2016 10:00 (CET/CEST)","2544",""
"19.10.2016 10:00 - 19.10.2016 11:00 (CET/CEST)","2611",""
"19.10.2016 11:00 - 19.10.2016 12:00 (CET/CEST)","2551",""
"19.10.2016 12:00 - 19.10.2016 13:00 (CET/CEST)","2476",""
"19.10.2016 13:00 - 19.10.2016 14:00 (CET/CEST)","2591",""
"19.10.2016 14:00 - 19.10.2016 15:00 (CET/CEST)","2577",""
"19.10.2016 15:00 - 19.10.2016 16:00 (CET/CEST)","2574",""
"19.10.2016 16:00 - 19.10.2016 17:00 (CET/CEST)","2615",""
"19.10.2016 17:00 - 19.10.2016 18:00 (CET/CEST)","2609",""
"19.10.2016 18:00 - 19.10.2016 19:00 (CET/CEST)","2645",""
"19.10.2016 19:00 - 19.10.2016 20:00 (CET/CEST)","2658",""
"19.10.2016 20:00 - 19.10.2016 21:00 (CET/CEST)","2665",""
"19.10.2016 21:00 - 19.10.2016 22:00 (CET/CEST)","2558",""
"19.10.2016 22:00 - 19.10.2016 23:00 (CET/CEST)","2566",""
"19.10.2016 23:00 - 20.10.2016 00:00 (CET/CEST)","2516",""
"20.10.2016 00:00 - 20.10.2016 01:00 (CET/CEST)","2281",""
"20.10.2016 01:00 - 20.10.2016 02:00 (CET/CEST)","2429",""
"20.10.2016 02:00 - 20.10.2016 03:00 (CET/CEST)","2454",""
"20.10.2016 03:00 - 20.10.2016 04:00 (CET/CEST)","2471",""
"20.10.2016 04:00 - 20.10.2016 05:00 (CET/CEST)","2453",""
"20.10.2016 05:00 - 20.10.2016 06:00 (CET/CEST)","2506",""
"20.10.2016 06:00 - 20.10.2016 07:00 (CET/CEST)","2883",""
"20.10.2016 07:00 - 20.10.2016 08:00 (CET/CEST)","3029",""
"20.10.2016 08:00 - 20.10.2016 09:00 (CET/CEST)","3079",""
"20.10.2016 09:00 - 20.10.2016 10:00 (CET/CEST)","2974",""
"20.10.2016 10:00 - 20.10.2016 11:00 (CET/CEST)","2929",""
"20.10.2016 11:00 - 20.10.2016 12:00 (CET/CEST)","2684",""
"20.10.2016 12:00 - 20.10.2016 13:00 (CET/CEST)","2602",""
"20.10.2016 13:00 - 20.10.2016 14:00 (CET/CEST)","2513",""
"20.10.2016 14:00 - 20.10.2016 15:00 (CET/CEST)","2435",""
"20.10.2016 15:00 - 20.10.2016 16:00 (CET/CEST)","2363",""
"20.10.2016 16:00 - 20.10.2016 17:00 (CET/CEST)","2418",""
"20.10.2016 17:00 - 20.10.2016 18:00 (CET/CEST)","2574",""
"20.10.2016 18:00 - 20.10.2016 19:00 (CET/CEST)","2665",""
"20.10.2016 19:00 - 20.10.2016 20:00 (CET/CEST)","2592",""
"20.10.2016 20:00 - 20.10.2016 21:00 (CET/CEST)","2446",""
"20.10.2016 21:00 - 20.10.2016 22:00 (CET/CEST)","2330",""
"20.10.2016 22:00 - 20.10.2016 23:00 (CET/CEST)","2279",""
"20.10.2016 23:00 - 21.10.2016 00:00 (CET/CEST)","2044",""
"21.10.2016 00:00 - 21.10.2016 01:00 (CET/CEST)","2205",""
"21.10.2016 01:00 - 21.10.2016 02:00 (CET/CEST)","2077",""
"21.10.2016 02:00 - 21.10.2016 03:00 (CET/CEST)","1981",""
"21.10.2016 03:00 - 21.10.2016 04:00 (CET/CEST)","2103",""
"21.10.2016 04:00 - 21.10.2016 05:00 (CET/CEST)","2343",""
"21.10.2016 05:00 - 21.10.2016 06:00 (CET/CEST)","2783",""
"21.10.2016 06:00 - 21.10.2016 07:00 (CET/CEST)","2913",""
"21.10.2016 07:00 - 21.10.2016 08:00 (CET/CEST)","3312",""
"21.10.2016 08:00 - 21.10.2016 09:00 (CET/CEST)","3482",""
"21.10.2016 09:00 - 21.10.2016 10:00 (CET/CEST)","3561",""
"21.10.2016 10:00 - 21.10.2016 11:00 (CET/CEST)","3603",""
"21.10.2016 11:00 - 21.10.2016 12:00 (CET/CEST)","3622",""
"21.10.2016 12:00 - 21.10.2016 13:00 (CET/CEST)","3329",""
"21.10.2016 13:00 - 21.10.2016 14:00 (CET/CEST)","3339",""
"21.10.2016 14:00 - 21.10.2016 15:00 (CET/CEST)","3294",""
"21.10.2016 15:00 - 21.10.2016 16:00 (CET/CEST)","3355",""
"21.10.2016 16:00 - 21.10.2016 17:00 (CET/CEST)","3308",""
"21.10.2016 17:00 - 21.10.2016 18:00 (CET/CEST)","3376",""
"21.10.2016 18:00 - 21.10.2016 19:00 (CET/CEST)","3330",""
"21.10.2016 19:00 - 21.10.2016 20:00 (CET/CEST)","3228",""
"21.10.2016 20:00 - 21.10.2016 21:00 (CET/CEST)","3122",""
"21.10.2016 21:00 - 21.10.2016 22:00 (CET/CEST)","2953",""
"21.10.2016 22:00 - 21.10.2016 23:00 (CET/CEST)","2931",""
"21.10.2016 23:00 - 22.10.2016 00:00 (CET/CEST)","2715",""
"22.10.2016 00:00 - 22.10.2016 01:00 (CET/CEST)","2828",""
"22.10.2016 01:00 - 22.10.2016 02:00 (CET/CEST)","2779",""
"22.10.2016 02:00 - 22.10.2016 03:00 (CET/CEST)","2675",""
"22.10.2016 03:00 - 22.10.2016 04:00 (CET/CEST)","2646",""
"22.10.2016 04:00 - 22.10.2016 05:00 (CET/CEST)","2637",""
"22.10.2016 05:00 - 22.10.2016 06:00 (CET/CEST)","2656",""
"22.10.2016 06:00 - 22.10.2016 07:00 (CET/CEST)","2684",""
"22.10.2016 07:00 - 22.10.2016 08:00 (CET/CEST)","2717",""
"22.10.2016 08:00 - 22.10.2016 09:00 (CET/CEST)","2748",""
"22.10.2016 09:00 - 22.10.2016 10:00 (CET/CEST)","2860",""
"22.10.2016 10:00 - 22.10.2016 11:00 (CET/CEST)","3112",""
"22.10.2016 11:00 - 22.10.2016 12:00 (CET/CEST)","3343",""
"22.10.2016 12:00 - 22.10.2016 13:00 (CET/CEST)","3343",""
"22.10.2016 13:00 - 22.10.2016 14:00 (CET/CEST)","3367",""
"22.10.2016 14:00 - 22.10.2016 15:00 (CET/CEST)","3387",""
"22.10.2016 15:00 - 22.10.2016 16:00 (CET/CEST)","3325",""
"22.10.2016 16:00 - 22.10.2016 17:00 (CET/CEST)","3265",""
"22.10.2016 17:00 - 22.10.2016 18:00 (CET/CEST)","3322",""
"22.10.2016 18:00 - 22.10.2016 19:00 (CET/CEST)","3286",""
"22.10.2016 19:00 - 22.10.2016 20:00 (CET/CEST)","3103",""
"22.10.2016 20:00 - 22.10.2016 21:00 (CET/CEST)","3011",""
"22.10.2016 21:00 - 22.10.2016 22:00 (CET/CEST)","2964",""
"22.10.2016 22:00 - 22.10.2016 23:00 (CET/CEST)","2969",""
"22.10.2016 23:00 - 23.10.2016 00:00 (CET/CEST)","2949",""
"23.10.2016 00:00 - 23.10.2016 01:00 (CET/CEST)","2813",""
"23.10.2016 01:00 - 23.10.2016 02:00 (CET/CEST)","2722",""
"23.10.2016 02:00 - 23.10.2016 03:00 (CET/CEST)","2628",""
"23.10.2016 03:00 - 23.10.2016 04:00 (CET/CEST)","2419",""
"23.10.2016 04:00 - 23.10.2016 05:00 (CET/CEST)","2359",""
"23.10.2016 05:00 - 23.10.2016 06:00 (CET/CEST)","2308",""
"23.10.2016 06:00 - 23.10.2016 07:00 (CET/CEST)","2369",""
"23.10.2016 07:00 - 23.10.2016 08:00 (CET/CEST)","2406",""
"23.10.2016 08:00 - 23.10.2016 09:00 (CET/CEST)","2321",""
"23.10.2016 09:00 - 23.10.2016 10:00 (CET/CEST)","2154",""
"23.10.2016 10:00 - 23.10.2016 11:00 (CET/CEST)","2132",""
"23.10.2016 11:00 - 23.10.2016 12:00 (CET/CEST)","2032",""
"23.10.2016 12:00 - 23.10.2016 13:00 (CET/CEST)","2028",""
"23.10.2016 13:00 - 23.10.2016 14:00 (CET/CEST)","1999",""
"23.10.2016 14:00 - 23.10.2016 15:00 (CET/CEST)","1849",""
"23.10.2016 15:00 - 23.10.2016 16:00 (CET/CEST)","1658",""
"23.10.2016 16:00 - 23.10.2016 17:00 (CET/CEST)","1836",""
"23.10.2016 17:00 - 23.10.2016 18:00 (CET/CEST)","2163",""
"23.10.2016 18:00 - 23.10.2016 19:00 (CET/CEST)","2176",""
"23.10.2016 19:00 - 23.10.2016 20:00 (CET/CEST)","2256",""
"23.10.2016 20:00 - 23.10.2016 21:00 (CET/CEST)","2254",""
"23.10.2016 21:00 - 23.10.2016 22:00 (CET/CEST)","1924",""
"23.10.2016 22:00 - 23.10.2016 23:00 (CET/CEST)","1760",""
"23.10.2016 23:00 - 24.10.2016 00:00 (CET/CEST)","1614",""
"24.10.2016 00:00 - 24.10.2016 01:00 (CET/CEST)","1577",""
"24.10.2016 01:00 - 24.10.2016 02:00 (CET/CEST)","1453",""
"24.10.2016 02:00 - 24.10.2016 03:00 (CET/CEST)","1422",""
"24.10.2016 03:00 - 24.10.2016 04:00 (CET/CEST)","1464",""
"24.10.2016 04:00 - 24.10.2016 05:00 (CET/CEST)","1679",""
"24.10.2016 05:00 - 24.10.2016 06:00 (CET/CEST)","1878",""
"24.10.2016 06:00 - 24.10.2016 07:00 (CET/CEST)","2357",""
"24.10.2016 07:00 - 24.10.2016 08:00 (CET/CEST)","2737",""
"24.10.2016 08:00 - 24.10.2016 09:00 (CET/CEST)","2826",""
"24.10.2016 09:00 - 24.10.2016 10:00 (CET/CEST)","2616",""
"24.10.2016 10:00 - 24.10.2016 11:00 (CET/CEST)","2341",""
"24.10.2016 11:00 - 24.10.2016 12:00 (CET/CEST)","2293",""
"24.10.2016 12:00 - 24.10.2016 13:00 (CET/CEST)","2414",""
"24.10.2016 13:00 - 24.10.2016 14:00 (CET/CEST)","2433",""
"24.10.2016 14:00 - 24.10.2016 15:00 (CET/CEST)","2487",""
"24.10.2016 15:00 - 24.10.2016 16:00 (CET/CEST)","2493",""
"24.10.2016 16:00 - 24.10.2016 17:00 (CET/CEST)","2417",""
"24.10.2016 17:00 - 24.10.2016 18:00 (CET/CEST)","2425",""
"24.10.2016 18:00 - 24.10.2016 19:00 (CET/CEST)","2405",""
"24.10.2016 19:00 - 24.10.2016 20:00 (CET/CEST)","2333",""
"24.10.2016 20:00 - 24.10.2016 21:00 (CET/CEST)","2236",""
"24.10.2016 21:00 - 24.10.2016 22:00 (CET/CEST)","1951",""
"24.10.2016 22:00 - 24.10.2016 23:00 (CET/CEST)","1712",""
"24.10.2016 23:00 - 25.10.2016 00:00 (CET/CEST)","1561",""
"25.10.2016 00:00 - 25.10.2016 01:00 (CET/CEST)","1623",""
"25.10.2016 01:00 - 25.10.2016 02:00 (CET/CEST)","1596",""
"25.10.2016 02:00 - 25.10.2016 03:00 (CET/CEST)","1530",""
"25.10.2016 03:00 - 25.10.2016 04:00 (CET/CEST)","1656",""
"25.10.2016 04:00 - 25.10.2016 05:00 (CET/CEST)","1682",""
"25.10.2016 05:00 - 25.10.2016 06:00 (CET/CEST)","1727",""
"25.10.2016 06:00 - 25.10.2016 07:00 (CET/CEST)","2021",""
"25.10.2016 07:00 - 25.10.2016 08:00 (CET/CEST)","2413",""
"25.10.2016 08:00 - 25.10.2016 09:00 (CET/CEST)","2552",""
"25.10.2016 09:00 - 25.10.2016 10:00 (CET/CEST)","2519",""
"25.10.2016 10:00 - 25.10.2016 11:00 (CET/CEST)","2519",""
"25.10.2016 11:00 - 25.10.2016 12:00 (CET/CEST)","2447",""
"25.10.2016 12:00 - 25.10.2016 13:00 (CET/CEST)","2389",""
"25.10.2016 13:00 - 25.10.2016 14:00 (CET/CEST)","2343",""
"25.10.2016 14:00 - 25.10.2016 15:00 (CET/CEST)","2244",""
"25.10.2016 15:00 - 25.10.2016 16:00 (CET/CEST)","2230",""
"25.10.2016 16:00 - 25.10.2016 17:00 (CET/CEST)","2240",""
"25.10.2016 17:00 - 25.10.2016 18:00 (CET/CEST)","2281",""
"25.10.2016 18:00 - 25.10.2016 19:00 (CET/CEST)","2259",""
"25.10.2016 19:00 - 25.10.2016 20:00 (CET/CEST)","2206",""
"25.10.2016 20:00 - 25.10.2016 21:00 (CET/CEST)","1975",""
"25.10.2016 21:00 - 25.10.2016 22:00 (CET/CEST)","1821",""
"25.10.2016 22:00 - 25.10.2016 23:00 (CET/CEST)","1727",""
"25.10.2016 23:00 - 26.10.2016 00:00 (CET/CEST)","1610",""
"26.10.2016 00:00 - 26.10.2016 01:00 (CET/CEST)","1443",""
"26.10.2016 01:00 - 26.10.2016 02:00 (CET/CEST)","1453",""
"26.10.2016 02:00 - 26.10.2016 03:00 (CET/CEST)","1478",""
"26.10.2016 03:00 - 26.10.2016 04:00 (CET/CEST)","1474",""
"26.10.2016 04:00 - 26.10.2016 05:00 (CET/CEST)","1547",""
"26.10.2016 05:00 - 26.10.2016 06:00 (CET/CEST)","1786",""
"26.10.2016 06:00 - 26.10.2016 07:00 (CET/CEST)","2062",""
"26.10.2016 07:00 - 26.10.2016 08:00 (CET/CEST)","2440",""
"26.10.2016 08:00 - 26.10.2016 09:00 (CET/CEST)","2600",""
"26.10.2016 09:00 - 26.10.2016 10:00 (CET/CEST)","2654",""
"26.10.2016 10:00 - 26.10.2016 11:00 (CET/CEST)","2667",""
"26.10.2016 11:00 - 26.10.2016 12:00 (CET/CEST)","2701",""
"26.10.2016 12:00 - 26.10.2016 13:00 (CET/CEST)","2695",""
"26.10.2016 13:00 - 26.10.2016 14:00 (CET/CEST)","2737",""
"26.10.2016 14:00 - 26.10.2016 15:00 (CET/CEST)","2792",""
"26.10.2016 15:00 - 26.10.2016 16:00 (CET/CEST)","2800",""
"26.10.2016 16:00 - 26.10.2016 17:00 (CET/CEST)","2965",""
"26.10.2016 17:00 - 26.10.2016 18:00 (CET/CEST)","3105",""
"26.10.2016 18:00 - 26.10.2016 19:00 (CET/CEST)","3219",""
"26.10.2016 19:00 - 26.10.2016 20:00 (CET/CEST)","3322",""
"26.10.2016 20:00 - 26.10.2016 21:00 (CET/CEST)","3317",""
"26.10.2016 21:00 - 26.10.2016 22:00 (CET/CEST)","3080",""
"26.10.2016 22:00 - 26.10.2016 23:00 (CET/CEST)","2935",""
"26.10.2016 23:00 - 27.10.2016 00:00 (CET/CEST)","2664",""
"27.10.2016 00:00 - 27.10.2016 01:00 (CET/CEST)","2237",""
"27.10.2016 01:00 - 27.10.2016 02:00 (CET/CEST)","2119",""
"27.10.2016 02:00 - 27.10.2016 03:00 (CET/CEST)","1942",""
"27.10.2016 03:00 - 27.10.2016 04:00 (CET/CEST)","1916",""
"27.10.2016 04:00 - 27.10.2016 05:00 (CET/CEST)","1941",""
"27.10.2016 05:00 - 27.10.2016 06:00 (CET/CEST)","2053",""
"27.10.2016 06:00 - 27.10.2016 07:00 (CET/CEST)","2381",""
"27.10.2016 07:00 - 27.10.2016 08:00 (CET/CEST)","2462",""
"27.10.2016 08:00 - 27.10.2016 09:00 (CET/CEST)","2633",""
"27.10.2016 09:00 - 27.10.2016 10:00 (CET/CEST)","2616",""
"27.10.2016 10:00 - 27.10.2016 11:00 (CET/CEST)","2534",""
"27.10.2016 11:00 - 27.10.2016 12:00 (CET/CEST)","2660",""
