"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"12.07.2018 10:00 - 12.07.2018 11:00 (CET/CEST)","1194",""
"12.07.2018 11:00 - 12.07.2018 12:00 (CET/CEST)","1236",""
"12.07.2018 12:00 - 12.07.2018 13:00 (CET/CEST)","1228",""
"12.07.2018 13:00 - 12.07.2018 14:00 (CET/CEST)","1245",""
"12.07.2018 14:00 - 12.07.2018 15:00 (CET/CEST)","1253",""
"12.07.2018 15:00 - 12.07.2018 16:00 (CET/CEST)","1367",""
"12.07.2018 16:00 - 12.07.2018 17:00 (CET/CEST)","1333",""
"12.07.2018 17:00 - 12.07.2018 18:00 (CET/CEST)","1235",""
"12.07.2018 18:00 - 12.07.2018 19:00 (CET/CEST)","1162",""
"12.07.2018 19:00 - 12.07.2018 20:00 (CET/CEST)","1096",""
"12.07.2018 20:00 - 12.07.2018 21:00 (CET/CEST)","1002",""
"12.07.2018 21:00 - 12.07.2018 22:00 (CET/CEST)","860",""
"12.07.2018 22:00 - 12.07.2018 23:00 (CET/CEST)","929",""
"12.07.2018 23:00 - 13.07.2018 00:00 (CET/CEST)","886",""
"13.07.2018 00:00 - 13.07.2018 01:00 (CET/CEST)","775",""
"13.07.2018 01:00 - 13.07.2018 02:00 (CET/CEST)","847",""
"13.07.2018 02:00 - 13.07.2018 03:00 (CET/CEST)","1095",""
"13.07.2018 03:00 - 13.07.2018 04:00 (CET/CEST)","1105",""
"13.07.2018 04:00 - 13.07.2018 05:00 (CET/CEST)","1132",""
"13.07.2018 05:00 - 13.07.2018 06:00 (CET/CEST)","1087",""
"13.07.2018 06:00 - 13.07.2018 07:00 (CET/CEST)","1094",""
"13.07.2018 07:00 - 13.07.2018 08:00 (CET/CEST)","1345",""
"13.07.2018 08:00 - 13.07.2018 09:00 (CET/CEST)","1533",""
"13.07.2018 09:00 - 13.07.2018 10:00 (CET/CEST)","1632",""
"13.07.2018 10:00 - 13.07.2018 11:00 (CET/CEST)","1741",""
"13.07.2018 11:00 - 13.07.2018 12:00 (CET/CEST)","1904",""
"13.07.2018 12:00 - 13.07.2018 13:00 (CET/CEST)","2027",""
"13.07.2018 13:00 - 13.07.2018 14:00 (CET/CEST)","2136",""
"13.07.2018 14:00 - 13.07.2018 15:00 (CET/CEST)","2222",""
"13.07.2018 15:00 - 13.07.2018 16:00 (CET/CEST)","2269",""
"13.07.2018 16:00 - 13.07.2018 17:00 (CET/CEST)","2311",""
"13.07.2018 17:00 - 13.07.2018 18:00 (CET/CEST)","2186",""
"13.07.2018 18:00 - 13.07.2018 19:00 (CET/CEST)","2233",""
"13.07.2018 19:00 - 13.07.2018 20:00 (CET/CEST)","2154",""
"13.07.2018 20:00 - 13.07.2018 21:00 (CET/CEST)","1924",""
"13.07.2018 21:00 - 13.07.2018 22:00 (CET/CEST)","1888",""
"13.07.2018 22:00 - 13.07.2018 23:00 (CET/CEST)","1752",""
"13.07.2018 23:00 - 14.07.2018 00:00 (CET/CEST)","1580",""
"14.07.2018 00:00 - 14.07.2018 01:00 (CET/CEST)","1771",""
"14.07.2018 01:00 - 14.07.2018 02:00 (CET/CEST)","1837",""
"14.07.2018 02:00 - 14.07.2018 03:00 (CET/CEST)","1804",""
"14.07.2018 03:00 - 14.07.2018 04:00 (CET/CEST)","1701",""
"14.07.2018 04:00 - 14.07.2018 05:00 (CET/CEST)","1487",""
"14.07.2018 05:00 - 14.07.2018 06:00 (CET/CEST)","1337",""
"14.07.2018 06:00 - 14.07.2018 07:00 (CET/CEST)","1391",""
"14.07.2018 07:00 - 14.07.2018 08:00 (CET/CEST)","1378",""
"14.07.2018 08:00 - 14.07.2018 09:00 (CET/CEST)","1539",""
"14.07.2018 09:00 - 14.07.2018 10:00 (CET/CEST)","1606",""
"14.07.2018 10:00 - 14.07.2018 11:00 (CET/CEST)","1596",""
"14.07.2018 11:00 - 14.07.2018 12:00 (CET/CEST)","1640",""
"14.07.2018 12:00 - 14.07.2018 13:00 (CET/CEST)","1698",""
"14.07.2018 13:00 - 14.07.2018 14:00 (CET/CEST)","1939",""
"14.07.2018 14:00 - 14.07.2018 15:00 (CET/CEST)","2055",""
"14.07.2018 15:00 - 14.07.2018 16:00 (CET/CEST)","2243",""
"14.07.2018 16:00 - 14.07.2018 17:00 (CET/CEST)","2333",""
"14.07.2018 17:00 - 14.07.2018 18:00 (CET/CEST)","2299",""
"14.07.2018 18:00 - 14.07.2018 19:00 (CET/CEST)","2152",""
"14.07.2018 19:00 - 14.07.2018 20:00 (CET/CEST)","1846",""
"14.07.2018 20:00 - 14.07.2018 21:00 (CET/CEST)","1603",""
"14.07.2018 21:00 - 14.07.2018 22:00 (CET/CEST)","1442",""
"14.07.2018 22:00 - 14.07.2018 23:00 (CET/CEST)","1417",""
"14.07.2018 23:00 - 15.07.2018 00:00 (CET/CEST)","1480",""
"15.07.2018 00:00 - 15.07.2018 01:00 (CET/CEST)","1504",""
"15.07.2018 01:00 - 15.07.2018 02:00 (CET/CEST)","1410",""
"15.07.2018 02:00 - 15.07.2018 03:00 (CET/CEST)","1224",""
"15.07.2018 03:00 - 15.07.2018 04:00 (CET/CEST)","1275",""
"15.07.2018 04:00 - 15.07.2018 05:00 (CET/CEST)","1277",""
"15.07.2018 05:00 - 15.07.2018 06:00 (CET/CEST)","1210",""
"15.07.2018 06:00 - 15.07.2018 07:00 (CET/CEST)","1157",""
"15.07.2018 07:00 - 15.07.2018 08:00 (CET/CEST)","1140",""
"15.07.2018 08:00 - 15.07.2018 09:00 (CET/CEST)","1224",""
"15.07.2018 09:00 - 15.07.2018 10:00 (CET/CEST)","1267",""
"15.07.2018 10:00 - 15.07.2018 11:00 (CET/CEST)","1319",""
"15.07.2018 11:00 - 15.07.2018 12:00 (CET/CEST)","1321",""
"15.07.2018 12:00 - 15.07.2018 13:00 (CET/CEST)","1300",""
"15.07.2018 13:00 - 15.07.2018 14:00 (CET/CEST)","1311",""
"15.07.2018 14:00 - 15.07.2018 15:00 (CET/CEST)","1265",""
"15.07.2018 15:00 - 15.07.2018 16:00 (CET/CEST)","1279",""
"15.07.2018 16:00 - 15.07.2018 17:00 (CET/CEST)","1228",""
"15.07.2018 17:00 - 15.07.2018 18:00 (CET/CEST)","1108",""
"15.07.2018 18:00 - 15.07.2018 19:00 (CET/CEST)","979",""
"15.07.2018 19:00 - 15.07.2018 20:00 (CET/CEST)","883",""
"15.07.2018 20:00 - 15.07.2018 21:00 (CET/CEST)","840",""
"15.07.2018 21:00 - 15.07.2018 22:00 (CET/CEST)","725",""
"15.07.2018 22:00 - 15.07.2018 23:00 (CET/CEST)","704",""
"15.07.2018 23:00 - 16.07.2018 00:00 (CET/CEST)","715",""
"16.07.2018 00:00 - 16.07.2018 01:00 (CET/CEST)","589",""
"16.07.2018 01:00 - 16.07.2018 02:00 (CET/CEST)","580",""
"16.07.2018 02:00 - 16.07.2018 03:00 (CET/CEST)","493",""
"16.07.2018 03:00 - 16.07.2018 04:00 (CET/CEST)","488",""
"16.07.2018 04:00 - 16.07.2018 05:00 (CET/CEST)","499",""
"16.07.2018 05:00 - 16.07.2018 06:00 (CET/CEST)","519",""
"16.07.2018 06:00 - 16.07.2018 07:00 (CET/CEST)","740",""
"16.07.2018 07:00 - 16.07.2018 08:00 (CET/CEST)","824",""
"16.07.2018 08:00 - 16.07.2018 09:00 (CET/CEST)","930",""
"16.07.2018 09:00 - 16.07.2018 10:00 (CET/CEST)","1066",""
"16.07.2018 10:00 - 16.07.2018 11:00 (CET/CEST)","1147",""
"16.07.2018 11:00 - 16.07.2018 12:00 (CET/CEST)","1205",""
"16.07.2018 12:00 - 16.07.2018 13:00 (CET/CEST)","1230",""
"16.07.2018 13:00 - 16.07.2018 14:00 (CET/CEST)","1280",""
"16.07.2018 14:00 - 16.07.2018 15:00 (CET/CEST)","1305",""
"16.07.2018 15:00 - 16.07.2018 16:00 (CET/CEST)","1349",""
"16.07.2018 16:00 - 16.07.2018 17:00 (CET/CEST)","1310",""
"16.07.2018 17:00 - 16.07.2018 18:00 (CET/CEST)","1273",""
"16.07.2018 18:00 - 16.07.2018 19:00 (CET/CEST)","1193",""
"16.07.2018 19:00 - 16.07.2018 20:00 (CET/CEST)","1175",""
"16.07.2018 20:00 - 16.07.2018 21:00 (CET/CEST)","1080",""
"16.07.2018 21:00 - 16.07.2018 22:00 (CET/CEST)","955",""
"16.07.2018 22:00 - 16.07.2018 23:00 (CET/CEST)","899",""
"16.07.2018 23:00 - 17.07.2018 00:00 (CET/CEST)","930",""
"17.07.2018 00:00 - 17.07.2018 01:00 (CET/CEST)","736",""
"17.07.2018 01:00 - 17.07.2018 02:00 (CET/CEST)","676",""
"17.07.2018 02:00 - 17.07.2018 03:00 (CET/CEST)","683",""
"17.07.2018 03:00 - 17.07.2018 04:00 (CET/CEST)","647",""
"17.07.2018 04:00 - 17.07.2018 05:00 (CET/CEST)","608",""
"17.07.2018 05:00 - 17.07.2018 06:00 (CET/CEST)","548",""
"17.07.2018 06:00 - 17.07.2018 07:00 (CET/CEST)","661",""
"17.07.2018 07:00 - 17.07.2018 08:00 (CET/CEST)","839",""
"17.07.2018 08:00 - 17.07.2018 09:00 (CET/CEST)","916",""
"17.07.2018 09:00 - 17.07.2018 10:00 (CET/CEST)","1028",""
"17.07.2018 10:00 - 17.07.2018 11:00 (CET/CEST)","1079",""
"17.07.2018 11:00 - 17.07.2018 12:00 (CET/CEST)","1077",""
"17.07.2018 12:00 - 17.07.2018 13:00 (CET/CEST)","1146",""
"17.07.2018 13:00 - 17.07.2018 14:00 (CET/CEST)","1167",""
"17.07.2018 14:00 - 17.07.2018 15:00 (CET/CEST)","1155",""
"17.07.2018 15:00 - 17.07.2018 16:00 (CET/CEST)","1141",""
"17.07.2018 16:00 - 17.07.2018 17:00 (CET/CEST)","1115",""
"17.07.2018 17:00 - 17.07.2018 18:00 (CET/CEST)","1102",""
"17.07.2018 18:00 - 17.07.2018 19:00 (CET/CEST)","977",""
"17.07.2018 19:00 - 17.07.2018 20:00 (CET/CEST)","914",""
"17.07.2018 20:00 - 17.07.2018 21:00 (CET/CEST)","767",""
"17.07.2018 21:00 - 17.07.2018 22:00 (CET/CEST)","670",""
"17.07.2018 22:00 - 17.07.2018 23:00 (CET/CEST)","684",""
"17.07.2018 23:00 - 18.07.2018 00:00 (CET/CEST)","707",""
"18.07.2018 00:00 - 18.07.2018 01:00 (CET/CEST)","717",""
"18.07.2018 01:00 - 18.07.2018 02:00 (CET/CEST)","783",""
"18.07.2018 02:00 - 18.07.2018 03:00 (CET/CEST)","699",""
"18.07.2018 03:00 - 18.07.2018 04:00 (CET/CEST)","675",""
"18.07.2018 04:00 - 18.07.2018 05:00 (CET/CEST)","688",""
"18.07.2018 05:00 - 18.07.2018 06:00 (CET/CEST)","695",""
"18.07.2018 06:00 - 18.07.2018 07:00 (CET/CEST)","773",""
"18.07.2018 07:00 - 18.07.2018 08:00 (CET/CEST)","978",""
"18.07.2018 08:00 - 18.07.2018 09:00 (CET/CEST)","1141",""
"18.07.2018 09:00 - 18.07.2018 10:00 (CET/CEST)","1365",""
"18.07.2018 10:00 - 18.07.2018 11:00 (CET/CEST)","1472",""
"18.07.2018 11:00 - 18.07.2018 12:00 (CET/CEST)","1607",""
"18.07.2018 12:00 - 18.07.2018 13:00 (CET/CEST)","1703",""
"18.07.2018 13:00 - 18.07.2018 14:00 (CET/CEST)","1865",""
"18.07.2018 14:00 - 18.07.2018 15:00 (CET/CEST)","1948",""
"18.07.2018 15:00 - 18.07.2018 16:00 (CET/CEST)","2021",""
"18.07.2018 16:00 - 18.07.2018 17:00 (CET/CEST)","1918",""
"18.07.2018 17:00 - 18.07.2018 18:00 (CET/CEST)","1959",""
"18.07.2018 18:00 - 18.07.2018 19:00 (CET/CEST)","2009",""
"18.07.2018 19:00 - 18.07.2018 20:00 (CET/CEST)","1933",""
"18.07.2018 20:00 - 18.07.2018 21:00 (CET/CEST)","1577",""
"18.07.2018 21:00 - 18.07.2018 22:00 (CET/CEST)","1489",""
"18.07.2018 22:00 - 18.07.2018 23:00 (CET/CEST)","1396",""
"18.07.2018 23:00 - 19.07.2018 00:00 (CET/CEST)","1341",""
"19.07.2018 00:00 - 19.07.2018 01:00 (CET/CEST)","1325",""
"19.07.2018 01:00 - 19.07.2018 02:00 (CET/CEST)","1358",""
"19.07.2018 02:00 - 19.07.2018 03:00 (CET/CEST)","1351",""
"19.07.2018 03:00 - 19.07.2018 04:00 (CET/CEST)","1255",""
"19.07.2018 04:00 - 19.07.2018 05:00 (CET/CEST)","1195",""
"19.07.2018 05:00 - 19.07.2018 06:00 (CET/CEST)","1257",""
"19.07.2018 06:00 - 19.07.2018 07:00 (CET/CEST)","1316",""
"19.07.2018 07:00 - 19.07.2018 08:00 (CET/CEST)","1437",""
"19.07.2018 08:00 - 19.07.2018 09:00 (CET/CEST)","1650",""
"19.07.2018 09:00 - 19.07.2018 10:00 (CET/CEST)","1787",""
"19.07.2018 10:00 - 19.07.2018 11:00 (CET/CEST)","1855",""
"19.07.2018 11:00 - 19.07.2018 12:00 (CET/CEST)","1886",""
"19.07.2018 12:00 - 19.07.2018 13:00 (CET/CEST)","1896",""
"19.07.2018 13:00 - 19.07.2018 14:00 (CET/CEST)","2004",""
"19.07.2018 14:00 - 19.07.2018 15:00 (CET/CEST)","2016",""
"19.07.2018 15:00 - 19.07.2018 16:00 (CET/CEST)","2029",""
"19.07.2018 16:00 - 19.07.2018 17:00 (CET/CEST)","1963",""
"19.07.2018 17:00 - 19.07.2018 18:00 (CET/CEST)","1950",""
"19.07.2018 18:00 - 19.07.2018 19:00 (CET/CEST)","1886",""
"19.07.2018 19:00 - 19.07.2018 20:00 (CET/CEST)","1818",""
"19.07.2018 20:00 - 19.07.2018 21:00 (CET/CEST)","1693",""
"19.07.2018 21:00 - 19.07.2018 22:00 (CET/CEST)","1468",""
"19.07.2018 22:00 - 19.07.2018 23:00 (CET/CEST)","1356",""
"19.07.2018 23:00 - 20.07.2018 00:00 (CET/CEST)","1364",""
"20.07.2018 00:00 - 20.07.2018 01:00 (CET/CEST)","1213",""
"20.07.2018 01:00 - 20.07.2018 02:00 (CET/CEST)","1302",""
"20.07.2018 02:00 - 20.07.2018 03:00 (CET/CEST)","1329",""
"20.07.2018 03:00 - 20.07.2018 04:00 (CET/CEST)","1315",""
"20.07.2018 04:00 - 20.07.2018 05:00 (CET/CEST)","1383",""
"20.07.2018 05:00 - 20.07.2018 06:00 (CET/CEST)","1307",""
"20.07.2018 06:00 - 20.07.2018 07:00 (CET/CEST)","1425",""
"20.07.2018 07:00 - 20.07.2018 08:00 (CET/CEST)","1532",""
"20.07.2018 08:00 - 20.07.2018 09:00 (CET/CEST)","1810",""
"20.07.2018 09:00 - 20.07.2018 10:00 (CET/CEST)","1997",""
"20.07.2018 10:00 - 20.07.2018 11:00 (CET/CEST)","2025",""
"20.07.2018 11:00 - 20.07.2018 12:00 (CET/CEST)","2065",""
"20.07.2018 12:00 - 20.07.2018 13:00 (CET/CEST)","2215",""
"20.07.2018 13:00 - 20.07.2018 14:00 (CET/CEST)","2257",""
"20.07.2018 14:00 - 20.07.2018 15:00 (CET/CEST)","2102",""
"20.07.2018 15:00 - 20.07.2018 16:00 (CET/CEST)","1901",""
"20.07.2018 16:00 - 20.07.2018 17:00 (CET/CEST)","1749",""
"20.07.2018 17:00 - 20.07.2018 18:00 (CET/CEST)","1549",""
"20.07.2018 18:00 - 20.07.2018 19:00 (CET/CEST)","1488",""
"20.07.2018 19:00 - 20.07.2018 20:00 (CET/CEST)","1287",""
"20.07.2018 20:00 - 20.07.2018 21:00 (CET/CEST)","1059",""
"20.07.2018 21:00 - 20.07.2018 22:00 (CET/CEST)","942",""
"20.07.2018 22:00 - 20.07.2018 23:00 (CET/CEST)","934",""
"20.07.2018 23:00 - 21.07.2018 00:00 (CET/CEST)","989",""
"21.07.2018 00:00 - 21.07.2018 01:00 (CET/CEST)","939",""
"21.07.2018 01:00 - 21.07.2018 02:00 (CET/CEST)","762",""
"21.07.2018 02:00 - 21.07.2018 03:00 (CET/CEST)","751",""
"21.07.2018 03:00 - 21.07.2018 04:00 (CET/CEST)","718",""
"21.07.2018 04:00 - 21.07.2018 05:00 (CET/CEST)","733",""
"21.07.2018 05:00 - 21.07.2018 06:00 (CET/CEST)","741",""
"21.07.2018 06:00 - 21.07.2018 07:00 (CET/CEST)","754",""
"21.07.2018 07:00 - 21.07.2018 08:00 (CET/CEST)","765",""
"21.07.2018 08:00 - 21.07.2018 09:00 (CET/CEST)","1009",""
"21.07.2018 09:00 - 21.07.2018 10:00 (CET/CEST)","1228",""
"21.07.2018 10:00 - 21.07.2018 11:00 (CET/CEST)","1381",""
"21.07.2018 11:00 - 21.07.2018 12:00 (CET/CEST)","1510",""
"21.07.2018 12:00 - 21.07.2018 13:00 (CET/CEST)","1643",""
"21.07.2018 13:00 - 21.07.2018 14:00 (CET/CEST)","1699",""
"21.07.2018 14:00 - 21.07.2018 15:00 (CET/CEST)","1681",""
"21.07.2018 15:00 - 21.07.2018 16:00 (CET/CEST)","1699",""
"21.07.2018 16:00 - 21.07.2018 17:00 (CET/CEST)","1662",""
"21.07.2018 17:00 - 21.07.2018 18:00 (CET/CEST)","1457",""
"21.07.2018 18:00 - 21.07.2018 19:00 (CET/CEST)","1333",""
"21.07.2018 19:00 - 21.07.2018 20:00 (CET/CEST)","1102",""
"21.07.2018 20:00 - 21.07.2018 21:00 (CET/CEST)","971",""
"21.07.2018 21:00 - 21.07.2018 22:00 (CET/CEST)","849",""
"21.07.2018 22:00 - 21.07.2018 23:00 (CET/CEST)","879",""
"21.07.2018 23:00 - 22.07.2018 00:00 (CET/CEST)","943",""
"22.07.2018 00:00 - 22.07.2018 01:00 (CET/CEST)","873",""
"22.07.2018 01:00 - 22.07.2018 02:00 (CET/CEST)","745",""
"22.07.2018 02:00 - 22.07.2018 03:00 (CET/CEST)","733",""
"22.07.2018 03:00 - 22.07.2018 04:00 (CET/CEST)","766",""
"22.07.2018 04:00 - 22.07.2018 05:00 (CET/CEST)","793",""
"22.07.2018 05:00 - 22.07.2018 06:00 (CET/CEST)","827",""
"22.07.2018 06:00 - 22.07.2018 07:00 (CET/CEST)","863",""
"22.07.2018 07:00 - 22.07.2018 08:00 (CET/CEST)","950",""
"22.07.2018 08:00 - 22.07.2018 09:00 (CET/CEST)","1180",""
"22.07.2018 09:00 - 22.07.2018 10:00 (CET/CEST)","1423",""
"22.07.2018 10:00 - 22.07.2018 11:00 (CET/CEST)","1543",""
"22.07.2018 11:00 - 22.07.2018 12:00 (CET/CEST)","1603",""
"22.07.2018 12:00 - 22.07.2018 13:00 (CET/CEST)","1689",""
"22.07.2018 13:00 - 22.07.2018 14:00 (CET/CEST)","1724",""
"22.07.2018 14:00 - 22.07.2018 15:00 (CET/CEST)","1709",""
"22.07.2018 15:00 - 22.07.2018 16:00 (CET/CEST)","1694",""
"22.07.2018 16:00 - 22.07.2018 17:00 (CET/CEST)","1767",""
"22.07.2018 17:00 - 22.07.2018 18:00 (CET/CEST)","1752",""
"22.07.2018 18:00 - 22.07.2018 19:00 (CET/CEST)","1652",""
"22.07.2018 19:00 - 22.07.2018 20:00 (CET/CEST)","1487",""
"22.07.2018 20:00 - 22.07.2018 21:00 (CET/CEST)","1299",""
"22.07.2018 21:00 - 22.07.2018 22:00 (CET/CEST)","1208",""
"22.07.2018 22:00 - 22.07.2018 23:00 (CET/CEST)","1154",""
"22.07.2018 23:00 - 23.07.2018 00:00 (CET/CEST)","1156",""
"23.07.2018 00:00 - 23.07.2018 01:00 (CET/CEST)","977",""
"23.07.2018 01:00 - 23.07.2018 02:00 (CET/CEST)","958",""
"23.07.2018 02:00 - 23.07.2018 03:00 (CET/CEST)","1014",""
"23.07.2018 03:00 - 23.07.2018 04:00 (CET/CEST)","1042",""
"23.07.2018 04:00 - 23.07.2018 05:00 (CET/CEST)","1012",""
"23.07.2018 05:00 - 23.07.2018 06:00 (CET/CEST)","1034",""
"23.07.2018 06:00 - 23.07.2018 07:00 (CET/CEST)","1325",""
"23.07.2018 07:00 - 23.07.2018 08:00 (CET/CEST)","1484",""
"23.07.2018 08:00 - 23.07.2018 09:00 (CET/CEST)","1645",""
"23.07.2018 09:00 - 23.07.2018 10:00 (CET/CEST)","1756",""
"23.07.2018 10:00 - 23.07.2018 11:00 (CET/CEST)","1845",""
"23.07.2018 11:00 - 23.07.2018 12:00 (CET/CEST)","1743",""
"23.07.2018 12:00 - 23.07.2018 13:00 (CET/CEST)","1715",""
"23.07.2018 13:00 - 23.07.2018 14:00 (CET/CEST)","1792",""
"23.07.2018 14:00 - 23.07.2018 15:00 (CET/CEST)","1776",""
"23.07.2018 15:00 - 23.07.2018 16:00 (CET/CEST)","1793",""
"23.07.2018 16:00 - 23.07.2018 17:00 (CET/CEST)","1874",""
"23.07.2018 17:00 - 23.07.2018 18:00 (CET/CEST)","1781",""
"23.07.2018 18:00 - 23.07.2018 19:00 (CET/CEST)","1678",""
"23.07.2018 19:00 - 23.07.2018 20:00 (CET/CEST)","1520",""
"23.07.2018 20:00 - 23.07.2018 21:00 (CET/CEST)","1322",""
"23.07.2018 21:00 - 23.07.2018 22:00 (CET/CEST)","1257",""
"23.07.2018 22:00 - 23.07.2018 23:00 (CET/CEST)","1132",""
"23.07.2018 23:00 - 24.07.2018 00:00 (CET/CEST)","936",""
"24.07.2018 00:00 - 24.07.2018 01:00 (CET/CEST)","855",""
"24.07.2018 01:00 - 24.07.2018 02:00 (CET/CEST)","833",""
"24.07.2018 02:00 - 24.07.2018 03:00 (CET/CEST)","793",""
"24.07.2018 03:00 - 24.07.2018 04:00 (CET/CEST)","807",""
"24.07.2018 04:00 - 24.07.2018 05:00 (CET/CEST)","789",""
"24.07.2018 05:00 - 24.07.2018 06:00 (CET/CEST)","772",""
"24.07.2018 06:00 - 24.07.2018 07:00 (CET/CEST)","788",""
"24.07.2018 07:00 - 24.07.2018 08:00 (CET/CEST)","875",""
"24.07.2018 08:00 - 24.07.2018 09:00 (CET/CEST)","927",""
"24.07.2018 09:00 - 24.07.2018 10:00 (CET/CEST)","1004",""
"24.07.2018 10:00 - 24.07.2018 11:00 (CET/CEST)","1093",""
"24.07.2018 11:00 - 24.07.2018 12:00 (CET/CEST)","1117",""
"24.07.2018 12:00 - 24.07.2018 13:00 (CET/CEST)","1193",""
"24.07.2018 13:00 - 24.07.2018 14:00 (CET/CEST)","1204",""
"24.07.2018 14:00 - 24.07.2018 15:00 (CET/CEST)","1154",""
"24.07.2018 15:00 - 24.07.2018 16:00 (CET/CEST)","1191",""
"24.07.2018 16:00 - 24.07.2018 17:00 (CET/CEST)","1179",""
"24.07.2018 17:00 - 24.07.2018 18:00 (CET/CEST)","1097",""
"24.07.2018 18:00 - 24.07.2018 19:00 (CET/CEST)","1009",""
"24.07.2018 19:00 - 24.07.2018 20:00 (CET/CEST)","894",""
"24.07.2018 20:00 - 24.07.2018 21:00 (CET/CEST)","757",""
"24.07.2018 21:00 - 24.07.2018 22:00 (CET/CEST)","757",""
"24.07.2018 22:00 - 24.07.2018 23:00 (CET/CEST)","734",""
"24.07.2018 23:00 - 25.07.2018 00:00 (CET/CEST)","701",""
"25.07.2018 00:00 - 25.07.2018 01:00 (CET/CEST)","645",""
"25.07.2018 01:00 - 25.07.2018 02:00 (CET/CEST)","679",""
"25.07.2018 02:00 - 25.07.2018 03:00 (CET/CEST)","663",""
"25.07.2018 03:00 - 25.07.2018 04:00 (CET/CEST)","694",""
"25.07.2018 04:00 - 25.07.2018 05:00 (CET/CEST)","736",""
"25.07.2018 05:00 - 25.07.2018 06:00 (CET/CEST)","729",""
"25.07.2018 06:00 - 25.07.2018 07:00 (CET/CEST)","751",""
"25.07.2018 07:00 - 25.07.2018 08:00 (CET/CEST)","794",""
"25.07.2018 08:00 - 25.07.2018 09:00 (CET/CEST)","837",""
"25.07.2018 09:00 - 25.07.2018 10:00 (CET/CEST)","934",""
"25.07.2018 10:00 - 25.07.2018 11:00 (CET/CEST)","1042",""
"25.07.2018 11:00 - 25.07.2018 12:00 (CET/CEST)","1112",""
"25.07.2018 12:00 - 25.07.2018 13:00 (CET/CEST)","1162",""
"25.07.2018 13:00 - 25.07.2018 14:00 (CET/CEST)","1145",""
"25.07.2018 14:00 - 25.07.2018 15:00 (CET/CEST)","1177",""
"25.07.2018 15:00 - 25.07.2018 16:00 (CET/CEST)","1250",""
"25.07.2018 16:00 - 25.07.2018 17:00 (CET/CEST)","1313",""
"25.07.2018 17:00 - 25.07.2018 18:00 (CET/CEST)","1383",""
"25.07.2018 18:00 - 25.07.2018 19:00 (CET/CEST)","1240",""
"25.07.2018 19:00 - 25.07.2018 20:00 (CET/CEST)","1211",""
"25.07.2018 20:00 - 25.07.2018 21:00 (CET/CEST)","1143",""
"25.07.2018 21:00 - 25.07.2018 22:00 (CET/CEST)","1110",""
"25.07.2018 22:00 - 25.07.2018 23:00 (CET/CEST)","1042",""
"25.07.2018 23:00 - 26.07.2018 00:00 (CET/CEST)","996",""
"26.07.2018 00:00 - 26.07.2018 01:00 (CET/CEST)","998",""
"26.07.2018 01:00 - 26.07.2018 02:00 (CET/CEST)","995",""
"26.07.2018 02:00 - 26.07.2018 03:00 (CET/CEST)","1002",""
"26.07.2018 03:00 - 26.07.2018 04:00 (CET/CEST)","952",""
"26.07.2018 04:00 - 26.07.2018 05:00 (CET/CEST)","969",""
"26.07.2018 05:00 - 26.07.2018 06:00 (CET/CEST)","967",""
"26.07.2018 06:00 - 26.07.2018 07:00 (CET/CEST)","979",""
"26.07.2018 07:00 - 26.07.2018 08:00 (CET/CEST)","995",""
"26.07.2018 08:00 - 26.07.2018 09:00 (CET/CEST)","1009",""
"26.07.2018 09:00 - 26.07.2018 10:00 (CET/CEST)","1080",""
"26.07.2018 10:00 - 26.07.2018 11:00 (CET/CEST)","1148",""
"26.07.2018 11:00 - 26.07.2018 12:00 (CET/CEST)","1163",""
"26.07.2018 12:00 - 26.07.2018 13:00 (CET/CEST)","1176",""
"26.07.2018 13:00 - 26.07.2018 14:00 (CET/CEST)","1170",""
"26.07.2018 14:00 - 26.07.2018 15:00 (CET/CEST)","1157",""
"26.07.2018 15:00 - 26.07.2018 16:00 (CET/CEST)","1136",""
"26.07.2018 16:00 - 26.07.2018 17:00 (CET/CEST)","1051",""
"26.07.2018 17:00 - 26.07.2018 18:00 (CET/CEST)","976",""
"26.07.2018 18:00 - 26.07.2018 19:00 (CET/CEST)","990",""
"26.07.2018 19:00 - 26.07.2018 20:00 (CET/CEST)","1028",""
"26.07.2018 20:00 - 26.07.2018 21:00 (CET/CEST)","991",""
"26.07.2018 21:00 - 26.07.2018 22:00 (CET/CEST)","1089",""
"26.07.2018 22:00 - 26.07.2018 23:00 (CET/CEST)","1294",""
"26.07.2018 23:00 - 27.07.2018 00:00 (CET/CEST)","1341",""
"27.07.2018 00:00 - 27.07.2018 01:00 (CET/CEST)","1261",""
"27.07.2018 01:00 - 27.07.2018 02:00 (CET/CEST)","1366",""
"27.07.2018 02:00 - 27.07.2018 03:00 (CET/CEST)","1424",""
"27.07.2018 03:00 - 27.07.2018 04:00 (CET/CEST)","1447",""
"27.07.2018 04:00 - 27.07.2018 05:00 (CET/CEST)","1324",""
"27.07.2018 05:00 - 27.07.2018 06:00 (CET/CEST)","1239",""
"27.07.2018 06:00 - 27.07.2018 07:00 (CET/CEST)","1223",""
"27.07.2018 07:00 - 27.07.2018 08:00 (CET/CEST)","1246",""
"27.07.2018 08:00 - 27.07.2018 09:00 (CET/CEST)","1273",""
"27.07.2018 09:00 - 27.07.2018 10:00 (CET/CEST)","1377",""
