"MTU","Scheduled Generation [MW] (D) - BZN|DK1","Scheduled Consumption [MW] (D) - BZN|DK1"
"15.01.2017 20:00 - 15.01.2017 21:00 (CET/CEST)","2091",""
"15.01.2017 21:00 - 15.01.2017 22:00 (CET/CEST)","1910",""
"15.01.2017 22:00 - 15.01.2017 23:00 (CET/CEST)","1645",""
"15.01.2017 23:00 - 16.01.2017 00:00 (CET/CEST)","1573",""
"16.01.2017 00:00 - 16.01.2017 01:00 (CET/CEST)","1448",""
"16.01.2017 01:00 - 16.01.2017 02:00 (CET/CEST)","1349",""
"16.01.2017 02:00 - 16.01.2017 03:00 (CET/CEST)","1371",""
"16.01.2017 03:00 - 16.01.2017 04:00 (CET/CEST)","1411",""
"16.01.2017 04:00 - 16.01.2017 05:00 (CET/CEST)","1644",""
"16.01.2017 05:00 - 16.01.2017 06:00 (CET/CEST)","1847",""
"16.01.2017 06:00 - 16.01.2017 07:00 (CET/CEST)","2176",""
"16.01.2017 07:00 - 16.01.2017 08:00 (CET/CEST)","3118",""
"16.01.2017 08:00 - 16.01.2017 09:00 (CET/CEST)","3110",""
"16.01.2017 09:00 - 16.01.2017 10:00 (CET/CEST)","3109",""
"16.01.2017 10:00 - 16.01.2017 11:00 (CET/CEST)","3165",""
"16.01.2017 11:00 - 16.01.2017 12:00 (CET/CEST)","3137",""
"16.01.2017 12:00 - 16.01.2017 13:00 (CET/CEST)","3094",""
"16.01.2017 13:00 - 16.01.2017 14:00 (CET/CEST)","3113",""
"16.01.2017 14:00 - 16.01.2017 15:00 (CET/CEST)","2925",""
"16.01.2017 15:00 - 16.01.2017 16:00 (CET/CEST)","3058",""
"16.01.2017 16:00 - 16.01.2017 17:00 (CET/CEST)","3097",""
"16.01.2017 17:00 - 16.01.2017 18:00 (CET/CEST)","3135",""
"16.01.2017 18:00 - 16.01.2017 19:00 (CET/CEST)","2887",""
"16.01.2017 19:00 - 16.01.2017 20:00 (CET/CEST)","2636",""
"16.01.2017 20:00 - 16.01.2017 21:00 (CET/CEST)","2155",""
"16.01.2017 21:00 - 16.01.2017 22:00 (CET/CEST)","2004",""
"16.01.2017 22:00 - 16.01.2017 23:00 (CET/CEST)","1788",""
"16.01.2017 23:00 - 17.01.2017 00:00 (CET/CEST)","1768",""
"17.01.2017 00:00 - 17.01.2017 01:00 (CET/CEST)","1867",""
"17.01.2017 01:00 - 17.01.2017 02:00 (CET/CEST)","1915",""
"17.01.2017 02:00 - 17.01.2017 03:00 (CET/CEST)","1837",""
"17.01.2017 03:00 - 17.01.2017 04:00 (CET/CEST)","1906",""
"17.01.2017 04:00 - 17.01.2017 05:00 (CET/CEST)","2008",""
"17.01.2017 05:00 - 17.01.2017 06:00 (CET/CEST)","2083",""
"17.01.2017 06:00 - 17.01.2017 07:00 (CET/CEST)","2311",""
"17.01.2017 07:00 - 17.01.2017 08:00 (CET/CEST)","3005",""
"17.01.2017 08:00 - 17.01.2017 09:00 (CET/CEST)","3087",""
"17.01.2017 09:00 - 17.01.2017 10:00 (CET/CEST)","2917",""
"17.01.2017 10:00 - 17.01.2017 11:00 (CET/CEST)","2770",""
"17.01.2017 11:00 - 17.01.2017 12:00 (CET/CEST)","2640",""
"17.01.2017 12:00 - 17.01.2017 13:00 (CET/CEST)","2732",""
"17.01.2017 13:00 - 17.01.2017 14:00 (CET/CEST)","2628",""
"17.01.2017 14:00 - 17.01.2017 15:00 (CET/CEST)","2700",""
"17.01.2017 15:00 - 17.01.2017 16:00 (CET/CEST)","2817",""
"17.01.2017 16:00 - 17.01.2017 17:00 (CET/CEST)","2910",""
"17.01.2017 17:00 - 17.01.2017 18:00 (CET/CEST)","2991",""
"17.01.2017 18:00 - 17.01.2017 19:00 (CET/CEST)","2976",""
"17.01.2017 19:00 - 17.01.2017 20:00 (CET/CEST)","2989",""
"17.01.2017 20:00 - 17.01.2017 21:00 (CET/CEST)","3010",""
"17.01.2017 21:00 - 17.01.2017 22:00 (CET/CEST)","2953",""
"17.01.2017 22:00 - 17.01.2017 23:00 (CET/CEST)","2890",""
"17.01.2017 23:00 - 18.01.2017 00:00 (CET/CEST)","2854",""
"18.01.2017 00:00 - 18.01.2017 01:00 (CET/CEST)","2773",""
"18.01.2017 01:00 - 18.01.2017 02:00 (CET/CEST)","2636",""
"18.01.2017 02:00 - 18.01.2017 03:00 (CET/CEST)","2659",""
"18.01.2017 03:00 - 18.01.2017 04:00 (CET/CEST)","2677",""
"18.01.2017 04:00 - 18.01.2017 05:00 (CET/CEST)","2807",""
"18.01.2017 05:00 - 18.01.2017 06:00 (CET/CEST)","2871",""
"18.01.2017 06:00 - 18.01.2017 07:00 (CET/CEST)","3018",""
"18.01.2017 07:00 - 18.01.2017 08:00 (CET/CEST)","3240",""
"18.01.2017 08:00 - 18.01.2017 09:00 (CET/CEST)","3381",""
"18.01.2017 09:00 - 18.01.2017 10:00 (CET/CEST)","3251",""
"18.01.2017 10:00 - 18.01.2017 11:00 (CET/CEST)","3116",""
"18.01.2017 11:00 - 18.01.2017 12:00 (CET/CEST)","3127",""
"18.01.2017 12:00 - 18.01.2017 13:00 (CET/CEST)","3131",""
"18.01.2017 13:00 - 18.01.2017 14:00 (CET/CEST)","3194",""
"18.01.2017 14:00 - 18.01.2017 15:00 (CET/CEST)","3280",""
"18.01.2017 15:00 - 18.01.2017 16:00 (CET/CEST)","3231",""
"18.01.2017 16:00 - 18.01.2017 17:00 (CET/CEST)","3183",""
"18.01.2017 17:00 - 18.01.2017 18:00 (CET/CEST)","3253",""
"18.01.2017 18:00 - 18.01.2017 19:00 (CET/CEST)","3189",""
"18.01.2017 19:00 - 18.01.2017 20:00 (CET/CEST)","3154",""
"18.01.2017 20:00 - 18.01.2017 21:00 (CET/CEST)","3122",""
"18.01.2017 21:00 - 18.01.2017 22:00 (CET/CEST)","3133",""
"18.01.2017 22:00 - 18.01.2017 23:00 (CET/CEST)","2947",""
"18.01.2017 23:00 - 19.01.2017 00:00 (CET/CEST)","2724",""
"19.01.2017 00:00 - 19.01.2017 01:00 (CET/CEST)","2359",""
"19.01.2017 01:00 - 19.01.2017 02:00 (CET/CEST)","2183",""
"19.01.2017 02:00 - 19.01.2017 03:00 (CET/CEST)","2144",""
"19.01.2017 03:00 - 19.01.2017 04:00 (CET/CEST)","2131",""
"19.01.2017 04:00 - 19.01.2017 05:00 (CET/CEST)","2219",""
"19.01.2017 05:00 - 19.01.2017 06:00 (CET/CEST)","2329",""
"19.01.2017 06:00 - 19.01.2017 07:00 (CET/CEST)","2452",""
"19.01.2017 07:00 - 19.01.2017 08:00 (CET/CEST)","2609",""
"19.01.2017 08:00 - 19.01.2017 09:00 (CET/CEST)","2573",""
"19.01.2017 09:00 - 19.01.2017 10:00 (CET/CEST)","2509",""
"19.01.2017 10:00 - 19.01.2017 11:00 (CET/CEST)","2574",""
"19.01.2017 11:00 - 19.01.2017 12:00 (CET/CEST)","2620",""
"19.01.2017 12:00 - 19.01.2017 13:00 (CET/CEST)","2661",""
"19.01.2017 13:00 - 19.01.2017 14:00 (CET/CEST)","2571",""
"19.01.2017 14:00 - 19.01.2017 15:00 (CET/CEST)","2501",""
"19.01.2017 15:00 - 19.01.2017 16:00 (CET/CEST)","2419",""
"19.01.2017 16:00 - 19.01.2017 17:00 (CET/CEST)","2342",""
"19.01.2017 17:00 - 19.01.2017 18:00 (CET/CEST)","2443",""
"19.01.2017 18:00 - 19.01.2017 19:00 (CET/CEST)","2313",""
"19.01.2017 19:00 - 19.01.2017 20:00 (CET/CEST)","2241",""
"19.01.2017 20:00 - 19.01.2017 21:00 (CET/CEST)","2129",""
"19.01.2017 21:00 - 19.01.2017 22:00 (CET/CEST)","2072",""
"19.01.2017 22:00 - 19.01.2017 23:00 (CET/CEST)","2027",""
"19.01.2017 23:00 - 20.01.2017 00:00 (CET/CEST)","2066",""
"20.01.2017 00:00 - 20.01.2017 01:00 (CET/CEST)","2011",""
"20.01.2017 01:00 - 20.01.2017 02:00 (CET/CEST)","1976",""
"20.01.2017 02:00 - 20.01.2017 03:00 (CET/CEST)","2035",""
"20.01.2017 03:00 - 20.01.2017 04:00 (CET/CEST)","2100",""
"20.01.2017 04:00 - 20.01.2017 05:00 (CET/CEST)","2188",""
"20.01.2017 05:00 - 20.01.2017 06:00 (CET/CEST)","2277",""
"20.01.2017 06:00 - 20.01.2017 07:00 (CET/CEST)","2326",""
"20.01.2017 07:00 - 20.01.2017 08:00 (CET/CEST)","2539",""
"20.01.2017 08:00 - 20.01.2017 09:00 (CET/CEST)","2565",""
"20.01.2017 09:00 - 20.01.2017 10:00 (CET/CEST)","2541",""
"20.01.2017 10:00 - 20.01.2017 11:00 (CET/CEST)","2546",""
"20.01.2017 11:00 - 20.01.2017 12:00 (CET/CEST)","2631",""
"20.01.2017 12:00 - 20.01.2017 13:00 (CET/CEST)","2703",""
"20.01.2017 13:00 - 20.01.2017 14:00 (CET/CEST)","2440",""
"20.01.2017 14:00 - 20.01.2017 15:00 (CET/CEST)","2430",""
"20.01.2017 15:00 - 20.01.2017 16:00 (CET/CEST)","2358",""
"20.01.2017 16:00 - 20.01.2017 17:00 (CET/CEST)","2377",""
"20.01.2017 17:00 - 20.01.2017 18:00 (CET/CEST)","2364",""
"20.01.2017 18:00 - 20.01.2017 19:00 (CET/CEST)","2283",""
"20.01.2017 19:00 - 20.01.2017 20:00 (CET/CEST)","2147",""
"20.01.2017 20:00 - 20.01.2017 21:00 (CET/CEST)","2125",""
"20.01.2017 21:00 - 20.01.2017 22:00 (CET/CEST)","2065",""
"20.01.2017 22:00 - 20.01.2017 23:00 (CET/CEST)","1994",""
"20.01.2017 23:00 - 21.01.2017 00:00 (CET/CEST)","1890",""
"21.01.2017 00:00 - 21.01.2017 01:00 (CET/CEST)","1711",""
"21.01.2017 01:00 - 21.01.2017 02:00 (CET/CEST)","1631",""
"21.01.2017 02:00 - 21.01.2017 03:00 (CET/CEST)","1569",""
"21.01.2017 03:00 - 21.01.2017 04:00 (CET/CEST)","1504",""
"21.01.2017 04:00 - 21.01.2017 05:00 (CET/CEST)","1484",""
"21.01.2017 05:00 - 21.01.2017 06:00 (CET/CEST)","1483",""
"21.01.2017 06:00 - 21.01.2017 07:00 (CET/CEST)","1515",""
"21.01.2017 07:00 - 21.01.2017 08:00 (CET/CEST)","1561",""
"21.01.2017 08:00 - 21.01.2017 09:00 (CET/CEST)","1559",""
"21.01.2017 09:00 - 21.01.2017 10:00 (CET/CEST)","1513",""
"21.01.2017 10:00 - 21.01.2017 11:00 (CET/CEST)","1585",""
"21.01.2017 11:00 - 21.01.2017 12:00 (CET/CEST)","1625",""
"21.01.2017 12:00 - 21.01.2017 13:00 (CET/CEST)","1546",""
"21.01.2017 13:00 - 21.01.2017 14:00 (CET/CEST)","1515",""
"21.01.2017 14:00 - 21.01.2017 15:00 (CET/CEST)","1418",""
"21.01.2017 15:00 - 21.01.2017 16:00 (CET/CEST)","1404",""
"21.01.2017 16:00 - 21.01.2017 17:00 (CET/CEST)","1627",""
"21.01.2017 17:00 - 21.01.2017 18:00 (CET/CEST)","1629",""
"21.01.2017 18:00 - 21.01.2017 19:00 (CET/CEST)","1599",""
"21.01.2017 19:00 - 21.01.2017 20:00 (CET/CEST)","1377",""
"21.01.2017 20:00 - 21.01.2017 21:00 (CET/CEST)","1306",""
"21.01.2017 21:00 - 21.01.2017 22:00 (CET/CEST)","1232",""
"21.01.2017 22:00 - 21.01.2017 23:00 (CET/CEST)","1150",""
"21.01.2017 23:00 - 22.01.2017 00:00 (CET/CEST)","1122",""
"22.01.2017 00:00 - 22.01.2017 01:00 (CET/CEST)","993",""
"22.01.2017 01:00 - 22.01.2017 02:00 (CET/CEST)","1004",""
"22.01.2017 02:00 - 22.01.2017 03:00 (CET/CEST)","995",""
"22.01.2017 03:00 - 22.01.2017 04:00 (CET/CEST)","1025",""
"22.01.2017 04:00 - 22.01.2017 05:00 (CET/CEST)","1069",""
"22.01.2017 05:00 - 22.01.2017 06:00 (CET/CEST)","1104",""
"22.01.2017 06:00 - 22.01.2017 07:00 (CET/CEST)","1159",""
"22.01.2017 07:00 - 22.01.2017 08:00 (CET/CEST)","1190",""
"22.01.2017 08:00 - 22.01.2017 09:00 (CET/CEST)","1180",""
"22.01.2017 09:00 - 22.01.2017 10:00 (CET/CEST)","1229",""
"22.01.2017 10:00 - 22.01.2017 11:00 (CET/CEST)","1364",""
"22.01.2017 11:00 - 22.01.2017 12:00 (CET/CEST)","1437",""
"22.01.2017 12:00 - 22.01.2017 13:00 (CET/CEST)","1503",""
"22.01.2017 13:00 - 22.01.2017 14:00 (CET/CEST)","1380",""
"22.01.2017 14:00 - 22.01.2017 15:00 (CET/CEST)","1368",""
"22.01.2017 15:00 - 22.01.2017 16:00 (CET/CEST)","1498",""
"22.01.2017 16:00 - 22.01.2017 17:00 (CET/CEST)","1509",""
"22.01.2017 17:00 - 22.01.2017 18:00 (CET/CEST)","1804",""
"22.01.2017 18:00 - 22.01.2017 19:00 (CET/CEST)","1765",""
"22.01.2017 19:00 - 22.01.2017 20:00 (CET/CEST)","1582",""
"22.01.2017 20:00 - 22.01.2017 21:00 (CET/CEST)","1508",""
"22.01.2017 21:00 - 22.01.2017 22:00 (CET/CEST)","1501",""
"22.01.2017 22:00 - 22.01.2017 23:00 (CET/CEST)","1297",""
"22.01.2017 23:00 - 23.01.2017 00:00 (CET/CEST)","1367",""
"23.01.2017 00:00 - 23.01.2017 01:00 (CET/CEST)","1333",""
"23.01.2017 01:00 - 23.01.2017 02:00 (CET/CEST)","1320",""
"23.01.2017 02:00 - 23.01.2017 03:00 (CET/CEST)","1345",""
"23.01.2017 03:00 - 23.01.2017 04:00 (CET/CEST)","1395",""
"23.01.2017 04:00 - 23.01.2017 05:00 (CET/CEST)","1480",""
"23.01.2017 05:00 - 23.01.2017 06:00 (CET/CEST)","1545",""
"23.01.2017 06:00 - 23.01.2017 07:00 (CET/CEST)","1622",""
"23.01.2017 07:00 - 23.01.2017 08:00 (CET/CEST)","1901",""
"23.01.2017 08:00 - 23.01.2017 09:00 (CET/CEST)","2033",""
"23.01.2017 09:00 - 23.01.2017 10:00 (CET/CEST)","2073",""
"23.01.2017 10:00 - 23.01.2017 11:00 (CET/CEST)","1966",""
"23.01.2017 11:00 - 23.01.2017 12:00 (CET/CEST)","1861",""
"23.01.2017 12:00 - 23.01.2017 13:00 (CET/CEST)","1824",""
"23.01.2017 13:00 - 23.01.2017 14:00 (CET/CEST)","1823",""
"23.01.2017 14:00 - 23.01.2017 15:00 (CET/CEST)","1824",""
"23.01.2017 15:00 - 23.01.2017 16:00 (CET/CEST)","1785",""
"23.01.2017 16:00 - 23.01.2017 17:00 (CET/CEST)","1768",""
"23.01.2017 17:00 - 23.01.2017 18:00 (CET/CEST)","1968",""
"23.01.2017 18:00 - 23.01.2017 19:00 (CET/CEST)","1918",""
"23.01.2017 19:00 - 23.01.2017 20:00 (CET/CEST)","1807",""
"23.01.2017 20:00 - 23.01.2017 21:00 (CET/CEST)","1735",""
"23.01.2017 21:00 - 23.01.2017 22:00 (CET/CEST)","1701",""
"23.01.2017 22:00 - 23.01.2017 23:00 (CET/CEST)","1679",""
"23.01.2017 23:00 - 24.01.2017 00:00 (CET/CEST)","1657",""
"24.01.2017 00:00 - 24.01.2017 01:00 (CET/CEST)","1577",""
"24.01.2017 01:00 - 24.01.2017 02:00 (CET/CEST)","1557",""
"24.01.2017 02:00 - 24.01.2017 03:00 (CET/CEST)","1546",""
"24.01.2017 03:00 - 24.01.2017 04:00 (CET/CEST)","1543",""
"24.01.2017 04:00 - 24.01.2017 05:00 (CET/CEST)","1700",""
"24.01.2017 05:00 - 24.01.2017 06:00 (CET/CEST)","1760",""
"24.01.2017 06:00 - 24.01.2017 07:00 (CET/CEST)","1898",""
"24.01.2017 07:00 - 24.01.2017 08:00 (CET/CEST)","2636",""
"24.01.2017 08:00 - 24.01.2017 09:00 (CET/CEST)","2795",""
"24.01.2017 09:00 - 24.01.2017 10:00 (CET/CEST)","2812",""
"24.01.2017 10:00 - 24.01.2017 11:00 (CET/CEST)","2933",""
"24.01.2017 11:00 - 24.01.2017 12:00 (CET/CEST)","2843",""
"24.01.2017 12:00 - 24.01.2017 13:00 (CET/CEST)","2594",""
"24.01.2017 13:00 - 24.01.2017 14:00 (CET/CEST)","2408",""
"24.01.2017 14:00 - 24.01.2017 15:00 (CET/CEST)","2336",""
"24.01.2017 15:00 - 24.01.2017 16:00 (CET/CEST)","2321",""
"24.01.2017 16:00 - 24.01.2017 17:00 (CET/CEST)","2467",""
"24.01.2017 17:00 - 24.01.2017 18:00 (CET/CEST)","2811",""
"24.01.2017 18:00 - 24.01.2017 19:00 (CET/CEST)","2801",""
"24.01.2017 19:00 - 24.01.2017 20:00 (CET/CEST)","2211",""
"24.01.2017 20:00 - 24.01.2017 21:00 (CET/CEST)","2018",""
"24.01.2017 21:00 - 24.01.2017 22:00 (CET/CEST)","2045",""
"24.01.2017 22:00 - 24.01.2017 23:00 (CET/CEST)","2100",""
"24.01.2017 23:00 - 25.01.2017 00:00 (CET/CEST)","2124",""
"25.01.2017 00:00 - 25.01.2017 01:00 (CET/CEST)","2200",""
"25.01.2017 01:00 - 25.01.2017 02:00 (CET/CEST)","2159",""
"25.01.2017 02:00 - 25.01.2017 03:00 (CET/CEST)","2178",""
"25.01.2017 03:00 - 25.01.2017 04:00 (CET/CEST)","2224",""
"25.01.2017 04:00 - 25.01.2017 05:00 (CET/CEST)","2251",""
"25.01.2017 05:00 - 25.01.2017 06:00 (CET/CEST)","2301",""
"25.01.2017 06:00 - 25.01.2017 07:00 (CET/CEST)","2363",""
"25.01.2017 07:00 - 25.01.2017 08:00 (CET/CEST)","2524",""
"25.01.2017 08:00 - 25.01.2017 09:00 (CET/CEST)","2676",""
"25.01.2017 09:00 - 25.01.2017 10:00 (CET/CEST)","2592",""
"25.01.2017 10:00 - 25.01.2017 11:00 (CET/CEST)","2397",""
"25.01.2017 11:00 - 25.01.2017 12:00 (CET/CEST)","2391",""
"25.01.2017 12:00 - 25.01.2017 13:00 (CET/CEST)","2270",""
"25.01.2017 13:00 - 25.01.2017 14:00 (CET/CEST)","2176",""
"25.01.2017 14:00 - 25.01.2017 15:00 (CET/CEST)","2085",""
"25.01.2017 15:00 - 25.01.2017 16:00 (CET/CEST)","2024",""
"25.01.2017 16:00 - 25.01.2017 17:00 (CET/CEST)","2172",""
"25.01.2017 17:00 - 25.01.2017 18:00 (CET/CEST)","2276",""
"25.01.2017 18:00 - 25.01.2017 19:00 (CET/CEST)","2070",""
"25.01.2017 19:00 - 25.01.2017 20:00 (CET/CEST)","1984",""
"25.01.2017 20:00 - 25.01.2017 21:00 (CET/CEST)","1951",""
"25.01.2017 21:00 - 25.01.2017 22:00 (CET/CEST)","1895",""
"25.01.2017 22:00 - 25.01.2017 23:00 (CET/CEST)","1855",""
"25.01.2017 23:00 - 26.01.2017 00:00 (CET/CEST)","1821",""
"26.01.2017 00:00 - 26.01.2017 01:00 (CET/CEST)","1802",""
"26.01.2017 01:00 - 26.01.2017 02:00 (CET/CEST)","1802",""
"26.01.2017 02:00 - 26.01.2017 03:00 (CET/CEST)","1837",""
"26.01.2017 03:00 - 26.01.2017 04:00 (CET/CEST)","1830",""
"26.01.2017 04:00 - 26.01.2017 05:00 (CET/CEST)","1708",""
"26.01.2017 05:00 - 26.01.2017 06:00 (CET/CEST)","1769",""
"26.01.2017 06:00 - 26.01.2017 07:00 (CET/CEST)","1847",""
"26.01.2017 07:00 - 26.01.2017 08:00 (CET/CEST)","1941",""
"26.01.2017 08:00 - 26.01.2017 09:00 (CET/CEST)","1986",""
"26.01.2017 09:00 - 26.01.2017 10:00 (CET/CEST)","1975",""
"26.01.2017 10:00 - 26.01.2017 11:00 (CET/CEST)","2021",""
"26.01.2017 11:00 - 26.01.2017 12:00 (CET/CEST)","2053",""
"26.01.2017 12:00 - 26.01.2017 13:00 (CET/CEST)","1927",""
"26.01.2017 13:00 - 26.01.2017 14:00 (CET/CEST)","1968",""
"26.01.2017 14:00 - 26.01.2017 15:00 (CET/CEST)","1967",""
"26.01.2017 15:00 - 26.01.2017 16:00 (CET/CEST)","1919",""
"26.01.2017 16:00 - 26.01.2017 17:00 (CET/CEST)","1991",""
"26.01.2017 17:00 - 26.01.2017 18:00 (CET/CEST)","2282",""
"26.01.2017 18:00 - 26.01.2017 19:00 (CET/CEST)","2354",""
"26.01.2017 19:00 - 26.01.2017 20:00 (CET/CEST)","2150",""
"26.01.2017 20:00 - 26.01.2017 21:00 (CET/CEST)","2111",""
"26.01.2017 21:00 - 26.01.2017 22:00 (CET/CEST)","2104",""
"26.01.2017 22:00 - 26.01.2017 23:00 (CET/CEST)","2042",""
"26.01.2017 23:00 - 27.01.2017 00:00 (CET/CEST)","1968",""
"27.01.2017 00:00 - 27.01.2017 01:00 (CET/CEST)","1971",""
"27.01.2017 01:00 - 27.01.2017 02:00 (CET/CEST)","1932",""
"27.01.2017 02:00 - 27.01.2017 03:00 (CET/CEST)","1916",""
"27.01.2017 03:00 - 27.01.2017 04:00 (CET/CEST)","2009",""
"27.01.2017 04:00 - 27.01.2017 05:00 (CET/CEST)","2199",""
"27.01.2017 05:00 - 27.01.2017 06:00 (CET/CEST)","2484",""
"27.01.2017 06:00 - 27.01.2017 07:00 (CET/CEST)","2775",""
"27.01.2017 07:00 - 27.01.2017 08:00 (CET/CEST)","3153",""
"27.01.2017 08:00 - 27.01.2017 09:00 (CET/CEST)","3242",""
"27.01.2017 09:00 - 27.01.2017 10:00 (CET/CEST)","3243",""
"27.01.2017 10:00 - 27.01.2017 11:00 (CET/CEST)","3365",""
"27.01.2017 11:00 - 27.01.2017 12:00 (CET/CEST)","3415",""
"27.01.2017 12:00 - 27.01.2017 13:00 (CET/CEST)","3219",""
"27.01.2017 13:00 - 27.01.2017 14:00 (CET/CEST)","3329",""
"27.01.2017 14:00 - 27.01.2017 15:00 (CET/CEST)","2975",""
"27.01.2017 15:00 - 27.01.2017 16:00 (CET/CEST)","2664",""
"27.01.2017 16:00 - 27.01.2017 17:00 (CET/CEST)","2827",""
"27.01.2017 17:00 - 27.01.2017 18:00 (CET/CEST)","2786",""
"27.01.2017 18:00 - 27.01.2017 19:00 (CET/CEST)","2679",""
"27.01.2017 19:00 - 27.01.2017 20:00 (CET/CEST)","2439",""
"27.01.2017 20:00 - 27.01.2017 21:00 (CET/CEST)","2267",""
"27.01.2017 21:00 - 27.01.2017 22:00 (CET/CEST)","2119",""
"27.01.2017 22:00 - 27.01.2017 23:00 (CET/CEST)","1896",""
"27.01.2017 23:00 - 28.01.2017 00:00 (CET/CEST)","1766",""
"28.01.2017 00:00 - 28.01.2017 01:00 (CET/CEST)","1689",""
"28.01.2017 01:00 - 28.01.2017 02:00 (CET/CEST)","1669",""
"28.01.2017 02:00 - 28.01.2017 03:00 (CET/CEST)","1650",""
"28.01.2017 03:00 - 28.01.2017 04:00 (CET/CEST)","1685",""
"28.01.2017 04:00 - 28.01.2017 05:00 (CET/CEST)","1772",""
"28.01.2017 05:00 - 28.01.2017 06:00 (CET/CEST)","1942",""
"28.01.2017 06:00 - 28.01.2017 07:00 (CET/CEST)","2095",""
"28.01.2017 07:00 - 28.01.2017 08:00 (CET/CEST)","2205",""
"28.01.2017 08:00 - 28.01.2017 09:00 (CET/CEST)","2424",""
"28.01.2017 09:00 - 28.01.2017 10:00 (CET/CEST)","2508",""
"28.01.2017 10:00 - 28.01.2017 11:00 (CET/CEST)","2684",""
"28.01.2017 11:00 - 28.01.2017 12:00 (CET/CEST)","2635",""
"28.01.2017 12:00 - 28.01.2017 13:00 (CET/CEST)","2424",""
"28.01.2017 13:00 - 28.01.2017 14:00 (CET/CEST)","2371",""
"28.01.2017 14:00 - 28.01.2017 15:00 (CET/CEST)","2333",""
"28.01.2017 15:00 - 28.01.2017 16:00 (CET/CEST)","2428",""
"28.01.2017 16:00 - 28.01.2017 17:00 (CET/CEST)","2719",""
"28.01.2017 17:00 - 28.01.2017 18:00 (CET/CEST)","2850",""
"28.01.2017 18:00 - 28.01.2017 19:00 (CET/CEST)","2881",""
"28.01.2017 19:00 - 28.01.2017 20:00 (CET/CEST)","2760",""
"28.01.2017 20:00 - 28.01.2017 21:00 (CET/CEST)","2619",""
"28.01.2017 21:00 - 28.01.2017 22:00 (CET/CEST)","2579",""
"28.01.2017 22:00 - 28.01.2017 23:00 (CET/CEST)","2339",""
"28.01.2017 23:00 - 29.01.2017 00:00 (CET/CEST)","2258",""
"29.01.2017 00:00 - 29.01.2017 01:00 (CET/CEST)","2092",""
"29.01.2017 01:00 - 29.01.2017 02:00 (CET/CEST)","2018",""
"29.01.2017 02:00 - 29.01.2017 03:00 (CET/CEST)","1987",""
"29.01.2017 03:00 - 29.01.2017 04:00 (CET/CEST)","2018",""
"29.01.2017 04:00 - 29.01.2017 05:00 (CET/CEST)","2125",""
"29.01.2017 05:00 - 29.01.2017 06:00 (CET/CEST)","2288",""
"29.01.2017 06:00 - 29.01.2017 07:00 (CET/CEST)","2459",""
"29.01.2017 07:00 - 29.01.2017 08:00 (CET/CEST)","2524",""
"29.01.2017 08:00 - 29.01.2017 09:00 (CET/CEST)","2697",""
"29.01.2017 09:00 - 29.01.2017 10:00 (CET/CEST)","2921",""
"29.01.2017 10:00 - 29.01.2017 11:00 (CET/CEST)","3109",""
"29.01.2017 11:00 - 29.01.2017 12:00 (CET/CEST)","3131",""
"29.01.2017 12:00 - 29.01.2017 13:00 (CET/CEST)","3120",""
"29.01.2017 13:00 - 29.01.2017 14:00 (CET/CEST)","2993",""
"29.01.2017 14:00 - 29.01.2017 15:00 (CET/CEST)","2858",""
"29.01.2017 15:00 - 29.01.2017 16:00 (CET/CEST)","2967",""
"29.01.2017 16:00 - 29.01.2017 17:00 (CET/CEST)","2963",""
"29.01.2017 17:00 - 29.01.2017 18:00 (CET/CEST)","2851",""
"29.01.2017 18:00 - 29.01.2017 19:00 (CET/CEST)","2767",""
"29.01.2017 19:00 - 29.01.2017 20:00 (CET/CEST)","2697",""
"29.01.2017 20:00 - 29.01.2017 21:00 (CET/CEST)","2422",""
"29.01.2017 21:00 - 29.01.2017 22:00 (CET/CEST)","2298",""
"29.01.2017 22:00 - 29.01.2017 23:00 (CET/CEST)","2224",""
"29.01.2017 23:00 - 30.01.2017 00:00 (CET/CEST)","2238",""
"30.01.2017 00:00 - 30.01.2017 01:00 (CET/CEST)","1904",""
"30.01.2017 01:00 - 30.01.2017 02:00 (CET/CEST)","1740",""
"30.01.2017 02:00 - 30.01.2017 03:00 (CET/CEST)","1627",""
"30.01.2017 03:00 - 30.01.2017 04:00 (CET/CEST)","1596",""
"30.01.2017 04:00 - 30.01.2017 05:00 (CET/CEST)","1617",""
"30.01.2017 05:00 - 30.01.2017 06:00 (CET/CEST)","1619",""
"30.01.2017 06:00 - 30.01.2017 07:00 (CET/CEST)","1625",""
"30.01.2017 07:00 - 30.01.2017 08:00 (CET/CEST)","1916",""
"30.01.2017 08:00 - 30.01.2017 09:00 (CET/CEST)","1900",""
"30.01.2017 09:00 - 30.01.2017 10:00 (CET/CEST)","1901",""
"30.01.2017 10:00 - 30.01.2017 11:00 (CET/CEST)","2081",""
"30.01.2017 11:00 - 30.01.2017 12:00 (CET/CEST)","2166",""
"30.01.2017 12:00 - 30.01.2017 13:00 (CET/CEST)","2228",""
"30.01.2017 13:00 - 30.01.2017 14:00 (CET/CEST)","2086",""
"30.01.2017 14:00 - 30.01.2017 15:00 (CET/CEST)","1903",""
"30.01.2017 15:00 - 30.01.2017 16:00 (CET/CEST)","2037",""
"30.01.2017 16:00 - 30.01.2017 17:00 (CET/CEST)","2175",""
